test_type,clustering,hyperparameters,label_accuracy,Silhoutte,Calinski_Harbasz,Davies_Bouldin,RAND,ARAND,MIS,AMIS,NMIS,Hmg,Cmplt,V_meas,FMs
eigenvector_3d_data,gaussianmixture,"('spherical', 'kmeans', 5)",0.6992337164750958,0.006619308895889796,9.507918096991627,1.47228521592811,0.579713342305175,-0.07324212619748287,0.01704323615369791,0.02885673367185843,0.03730088247415088,0.03360058852632815,0.04191703196743278,0.03730088247415088,0.7203138070729292
eigenvector_3d_data,gaussianmixture,"('spherical', 'k-means++', 2)",0.29118773946360155,0.03650367370986308,30.455190356977926,1.9633371851043908,0.58641280767166,-0.07236226938062583,0.011506678125801511,0.02578864632030685,0.028112002245193914,0.022685313606129263,0.03695135552487184,0.028112002245193914,0.7287679415506496
eigenvector_3d_data,gaussianmixture,"('spherical', 'k-means++', 3)",0.0038314176245210726,0.02152762405194056,15.761388830039163,1.6415895788746653,0.5883542553739125,-0.06400657579662851,0.014397203613282304,0.030050293278378958,0.03459437129604262,0.028383958901766565,0.044283633778097686,0.03459437129604262,0.7292720222227613
eigenvector_3d_data,gaussianmixture,"('spherical', 'k-means++', 4)",0.6704980842911877,0.0228688417806511,10.85725747458935,4.754995475741668,0.5538567888160846,-0.09721269959379597,0.020355099499451853,0.035954090261792505,0.04185870371861604,0.04012989766295957,0.0437431704731213,0.04185870371861604,0.692274095274097
eigenvector_3d_data,gaussianmixture,"('spherical', 'k-means++', 5)",0.12835249042145594,0.02054777188322093,10.183460327184983,8.741229716694297,0.5061001169281002,0.12227327908348638,0.10306640578044507,0.10894487870848718,0.11276452153781813,0.2031945025161732,0.07803549139586054,0.11276452153781814,0.5378677186262804
eigenvector_3d_data,gaussianmixture,"('spherical', 'random', 2)",0.29118773946360155,0.03650367370986308,30.455190356977926,1.9633371851043908,0.58641280767166,-0.07236226938062583,0.011506678125801511,0.02578864632030685,0.028112002245193914,0.022685313606129263,0.03695135552487184,0.028112002245193914,0.7287679415506496
eigenvector_3d_data,gaussianmixture,"('spherical', 'random', 3)",0.7432950191570882,0.026307099579384735,18.484107799369536,4.281822553002479,0.628036269772983,0.153922712772456,0.06914653434336133,0.11993695807584856,0.12299253488079687,0.13632177759790043,0.11203773252550944,0.12299253488079685,0.7239535666601487
eigenvector_3d_data,gaussianmixture,"('spherical', 'random', 4)",0.6839080459770115,0.00833427992287711,14.001324464796216,3.1911538279042957,0.6119531405122774,0.09147044475842758,0.053930334178051625,0.09138520012572252,0.09626946233101073,0.1063231742764364,0.0879528156596791,0.09626946233101073,0.7197815677210193
eigenvector_3d_data,gaussianmixture,"('spherical', 'random', 5)",0.05938697318007663,0.005136499622579753,11.202557346993618,6.298783154904028,0.5043792882829219,0.08494044163518931,0.09135813511006277,0.10673945437322534,0.11109375384515412,0.18011175100099022,0.08031674530384833,0.1110937538451541,0.5513480191596033
eigenvector_3d_data,gaussianmixture,"('spherical', 'random_from_data', 2)",0.7088122605363985,0.03650367370986308,30.455190356977926,1.9633371851043908,0.58641280767166,-0.07236226938062583,0.011506678125801511,0.02578864632030685,0.028112002245193914,0.022685313606129263,0.03695135552487184,0.028112002245193914,0.7287679415506496
eigenvector_3d_data,gaussianmixture,"('spherical', 'random_from_data', 3)",0.032567049808429116,0.026307099579384735,18.484107799369532,4.281822553002479,0.628036269772983,0.153922712772456,0.06914653434336133,0.11993695807584856,0.12299253488079687,0.13632177759790043,0.11203773252550944,0.12299253488079685,0.7239535666601487
eigenvector_3d_data,gaussianmixture,"('spherical', 'random_from_data', 4)",0.02681992337164751,0.0228512964231088,10.85583302960016,6.038146804135898,0.5731462483729345,-0.024657195709048677,0.017489702834235166,0.027961946901321238,0.03379677027068568,0.034480793616967174,0.03313935806466675,0.03379677027068568,0.6988914135038344
eigenvector_3d_data,gaussianmixture,"('spherical', 'random_from_data', 5)",0.6724137931034483,0.023006663774691283,8.405738629113952,4.323767048869835,0.5552246269699443,-0.08429769328320495,0.02048199083369659,0.03239684103753288,0.04026654645542571,0.04038006280008871,0.04015366655539309,0.04026654645542571,0.6907028627604869
